first_name,last_name,filer_name,office,filing_date,report_title,report_id,report_key,filing_format,report_url
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2026-04-02,Periodic Transaction Report for 04/02/2026,5a00d807-84f1-409b-9cb0-566e59553e38,5a00d807-84f1-409b-9cb0-566e59553e38,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5a00d807-84f1-409b-9cb0-566e59553e38/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2026-03-28,Periodic Transaction Report for 03/28/2026,b7c1a149-760f-4a4e-96a7-e2d689bccd2e,b7c1a149-760f-4a4e-96a7-e2d689bccd2e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b7c1a149-760f-4a4e-96a7-e2d689bccd2e/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2026-03-25,Periodic Transaction Report for 03/26/2026,1e345459-9cbe-4434-99ed-eaca63641fb3,1e345459-9cbe-4434-99ed-eaca63641fb3,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1e345459-9cbe-4434-99ed-eaca63641fb3/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2026-03-25,Periodic Transaction Report for 03/25/2026,f6e2adb6-d995-4d21-ad04-5325892a0bf9,f6e2adb6-d995-4d21-ad04-5325892a0bf9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f6e2adb6-d995-4d21-ad04-5325892a0bf9/
Angus S,"King, Jr.","Angus S King, Jr.","King, Angus (Senator)",2026-03-24,Periodic Transaction Report for 03/24/2026,09b9c1ed-1d73-4f17-b6f8-7b2d92021c5b,09b9c1ed-1d73-4f17-b6f8-7b2d92021c5b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/09b9c1ed-1d73-4f17-b6f8-7b2d92021c5b/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2026-03-19,Periodic Transaction Report for 03/19/2026,8ee57a8c-076d-4e8b-bf04-061edaf0724e,8ee57a8c-076d-4e8b-bf04-061edaf0724e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8ee57a8c-076d-4e8b-bf04-061edaf0724e/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2026-03-13,Periodic Transaction Report for 03/13/2026,d337c392-e0aa-428e-be93-44a327b90d08,d337c392-e0aa-428e-be93-44a327b90d08,paper_scan,https://efdsearch.senate.gov/search/view/paper/d337c392-e0aa-428e-be93-44a327b90d08/
John,Boozman,John Boozman,"Boozman, John (Senator)",2026-03-06,Periodic Transaction Report for 03/06/2026,2b56957f-6859-43e2-a447-898509c7f142,2b56957f-6859-43e2-a447-898509c7f142,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2b56957f-6859-43e2-a447-898509c7f142/
John,Boozman,John Boozman,"Boozman, John (Senator)",2026-03-06,Periodic Transaction Report for 03/06/2026,141ea86c-9411-4d3f-ae9b-ce6e5e8065d1,141ea86c-9411-4d3f-ae9b-ce6e5e8065d1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/141ea86c-9411-4d3f-ae9b-ce6e5e8065d1/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2026-03-06,Periodic Transaction Report for 03/06/2026,4ce4bf43-4f25-4cc0-b084-4ab230a1b080,4ce4bf43-4f25-4cc0-b084-4ab230a1b080,electronic_html,https://efdsearch.senate.gov/search/view/ptr/4ce4bf43-4f25-4cc0-b084-4ab230a1b080/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2026-03-05,Periodic Transaction Report for 03/05/2026,f7a22ac4-87ea-46e3-9303-c84d8b1ed6e0,f7a22ac4-87ea-46e3-9303-c84d8b1ed6e0,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f7a22ac4-87ea-46e3-9303-c84d8b1ed6e0/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2026-03-04,Periodic Transaction Report for 03/05/2026,a27cbd70-4bc0-4e69-a444-387de64d14f8,a27cbd70-4bc0-4e69-a444-387de64d14f8,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a27cbd70-4bc0-4e69-a444-387de64d14f8/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2026-03-04,Periodic Transaction Report for 03/04/2026,31980453-e298-4f21-9134-5d0b1a0e6491,31980453-e298-4f21-9134-5d0b1a0e6491,electronic_html,https://efdsearch.senate.gov/search/view/ptr/31980453-e298-4f21-9134-5d0b1a0e6491/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2026-03-04,Periodic Transaction Report for 03/04/2026,29828a0d-22e7-4acf-b0e4-2a340947b79e,29828a0d-22e7-4acf-b0e4-2a340947b79e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/29828a0d-22e7-4acf-b0e4-2a340947b79e/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2026-03-02,Periodic Transaction Report for 03/02/2026,12848a78-c94a-4813-9051-5b3063c718a9,12848a78-c94a-4813-9051-5b3063c718a9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/12848a78-c94a-4813-9051-5b3063c718a9/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2026-02-23,Periodic Transaction Report for 02/23/2026,f3dc67af-1a91-4d58-a98f-f5adec91ecd7,f3dc67af-1a91-4d58-a98f-f5adec91ecd7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f3dc67af-1a91-4d58-a98f-f5adec91ecd7/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2026-02-22,Periodic Transaction Report for 02/23/2026,f977c281-48c1-4de0-af95-6765127f4720,f977c281-48c1-4de0-af95-6765127f4720,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f977c281-48c1-4de0-af95-6765127f4720/
John,Boozman,John Boozman,"Boozman, John (Senator)",2026-02-15,Periodic Transaction Report for 02/15/2026,bd886067-927f-48a8-9d43-8ab6fa713f98,bd886067-927f-48a8-9d43-8ab6fa713f98,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bd886067-927f-48a8-9d43-8ab6fa713f98/
John,Boozman,John Boozman,"Boozman, John (Senator)",2026-02-15,Periodic Transaction Report for 02/15/2026,135ebfe9-099e-4d58-ba46-f739b90d61da,135ebfe9-099e-4d58-ba46-f739b90d61da,electronic_html,https://efdsearch.senate.gov/search/view/ptr/135ebfe9-099e-4d58-ba46-f739b90d61da/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2026-02-13,Periodic Transaction Report for 02/14/2026,ab93dc59-4217-40a6-bee8-ba19deae027a,ab93dc59-4217-40a6-bee8-ba19deae027a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ab93dc59-4217-40a6-bee8-ba19deae027a/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2026-02-12,Periodic Transaction Report for 02/12/2026,068274e1-4b7a-4453-a242-563dde4c10d8,068274e1-4b7a-4453-a242-563dde4c10d8,paper_scan,https://efdsearch.senate.gov/search/view/paper/068274e1-4b7a-4453-a242-563dde4c10d8/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2026-02-06,Periodic Transaction Report for 02/06/2026,83722654-25b1-499e-8ad5-4a1349d993a6,83722654-25b1-499e-8ad5-4a1349d993a6,electronic_html,https://efdsearch.senate.gov/search/view/ptr/83722654-25b1-499e-8ad5-4a1349d993a6/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2026-02-05,Periodic Transaction Report for 02/05/2026,863cb85f-ff3b-41b2-ac1b-7d82f427c7b4,863cb85f-ff3b-41b2-ac1b-7d82f427c7b4,electronic_html,https://efdsearch.senate.gov/search/view/ptr/863cb85f-ff3b-41b2-ac1b-7d82f427c7b4/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2026-02-04,Periodic Transaction Report for 02/04/2026,d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e,d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e/
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2026-01-30,Periodic Transaction Report for 01/30/2026,a8f2bab8-0feb-49cf-b80f-9826cb4a7a4c,a8f2bab8-0feb-49cf-b80f-9826cb4a7a4c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a8f2bab8-0feb-49cf-b80f-9826cb4a7a4c/
Katie,Britt,Katie Britt,"Britt, Katie (Senator)",2026-01-29,Periodic Transaction Report for 01/29/2026,37900303-65bf-467d-962b-76555d510b28,37900303-65bf-467d-962b-76555d510b28,electronic_html,https://efdsearch.senate.gov/search/view/ptr/37900303-65bf-467d-962b-76555d510b28/
Katie,Britt,Katie Britt,"Britt, Katie (Senator)",2026-01-26,Periodic Transaction Report for 01/26/2026,28e79480-3dcb-4793-86ed-48e7fd214587,28e79480-3dcb-4793-86ed-48e7fd214587,electronic_html,https://efdsearch.senate.gov/search/view/ptr/28e79480-3dcb-4793-86ed-48e7fd214587/
Angus S,"King, Jr.","Angus S King, Jr.","King, Angus (Senator)",2026-01-26,Periodic Transaction Report for 01/26/2026,d7cae837-f73c-4eb1-b9fb-e510f53d65de,d7cae837-f73c-4eb1-b9fb-e510f53d65de,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d7cae837-f73c-4eb1-b9fb-e510f53d65de/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2026-01-20,Periodic Transaction Report for 01/20/2026,5dfd6dd1-5c2f-4398-984b-79c88380fc84,5dfd6dd1-5c2f-4398-984b-79c88380fc84,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5dfd6dd1-5c2f-4398-984b-79c88380fc84/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2026-01-20,Periodic Transaction Report for 01/20/2026,f873aeb4-adbb-4934-a188-79416a2e4c76,f873aeb4-adbb-4934-a188-79416a2e4c76,paper_scan,https://efdsearch.senate.gov/search/view/paper/f873aeb4-adbb-4934-a188-79416a2e4c76/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2026-01-16,Periodic Transaction Report for 01/16/2026,5a8fc13a-c5aa-44b1-a72e-a68badbdd5f4,5a8fc13a-c5aa-44b1-a72e-a68badbdd5f4,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5a8fc13a-c5aa-44b1-a72e-a68badbdd5f4/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2026-01-15,Periodic Transaction Report for 01/15/2026,b2bdf363-af39-43c8-ae93-13ed14aa3752,b2bdf363-af39-43c8-ae93-13ed14aa3752,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b2bdf363-af39-43c8-ae93-13ed14aa3752/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2026-01-13,Periodic Transaction Report for 01/13/2026,a71d2e2b-337a-4d0f-bf2f-a4c9a0c1f6dc,a71d2e2b-337a-4d0f-bf2f-a4c9a0c1f6dc,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a71d2e2b-337a-4d0f-bf2f-a4c9a0c1f6dc/
John,Boozman,John Boozman,"Boozman, John (Senator)",2026-01-13,Periodic Transaction Report for 01/13/2026,d3daa40b-123d-4451-9974-02bf5a96d8da,d3daa40b-123d-4451-9974-02bf5a96d8da,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d3daa40b-123d-4451-9974-02bf5a96d8da/
John,Boozman,John Boozman,"Boozman, John (Senator)",2026-01-13,Periodic Transaction Report for 01/13/2026,0677bd3f-167e-4cae-8f1d-05eb4340fcdc,0677bd3f-167e-4cae-8f1d-05eb4340fcdc,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0677bd3f-167e-4cae-8f1d-05eb4340fcdc/
Bernie,Moreno,Bernie Moreno,"Moreno, Bernardo (Senator)",2026-01-09,Periodic Transaction Report for 01/09/2026,de8efd52-6618-4e4f-bd3d-d3e32cccaa0c,de8efd52-6618-4e4f-bd3d-d3e32cccaa0c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/de8efd52-6618-4e4f-bd3d-d3e32cccaa0c/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2026-01-07,Periodic Transaction Report for 01/07/2026,0dbb004e-a36f-4554-986d-d8b1a9a4769a,0dbb004e-a36f-4554-986d-d8b1a9a4769a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0dbb004e-a36f-4554-986d-d8b1a9a4769a/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2026-01-06,Periodic Transaction Report for 01/06/2026,abe1d99a-f229-49cd-af07-301511ecf0d1,abe1d99a-f229-49cd-af07-301511ecf0d1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/abe1d99a-f229-49cd-af07-301511ecf0d1/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2026-01-06,Periodic Transaction Report for 01/06/2026,3e408f48-f710-420d-ba46-d2269c689a8a,3e408f48-f710-420d-ba46-d2269c689a8a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3e408f48-f710-420d-ba46-d2269c689a8a/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2026-01-06,Periodic Transaction Report for 01/06/2026,439c1ac8-2955-486b-9f9c-4f1c6524671a,439c1ac8-2955-486b-9f9c-4f1c6524671a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/439c1ac8-2955-486b-9f9c-4f1c6524671a/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-12-26,Periodic Transaction Report for 12/26/2025,e337e1b4-ff0a-4b83-8a58-1d25a81ea26f,e337e1b4-ff0a-4b83-8a58-1d25a81ea26f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e337e1b4-ff0a-4b83-8a58-1d25a81ea26f/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-12-22,Periodic Transaction Report for 12/22/2025,13a0fc2a-bbbb-4c1b-b380-d315e198d2a3,13a0fc2a-bbbb-4c1b-b380-d315e198d2a3,paper_scan,https://efdsearch.senate.gov/search/view/paper/13a0fc2a-bbbb-4c1b-b380-d315e198d2a3/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2025-12-19,Periodic Transaction Report for 12/19/2025,30986bcb-c94b-406a-8c4c-2927590e1d22,30986bcb-c94b-406a-8c4c-2927590e1d22,electronic_html,https://efdsearch.senate.gov/search/view/ptr/30986bcb-c94b-406a-8c4c-2927590e1d22/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-12-12,Periodic Transaction Report for 12/12/2025,f18410ed-0a48-4ed1-ace6-a8b90cf88b7f,f18410ed-0a48-4ed1-ace6-a8b90cf88b7f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f18410ed-0a48-4ed1-ace6-a8b90cf88b7f/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-12-12,Periodic Transaction Report for 12/12/2025,16afdd38-c0ec-4e37-bc05-cbd82901b43f,16afdd38-c0ec-4e37-bc05-cbd82901b43f,paper_scan,https://efdsearch.senate.gov/search/view/paper/16afdd38-c0ec-4e37-bc05-cbd82901b43f/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-12-08,Periodic Transaction Report for 12/08/2025,3a779539-8451-49d2-8419-d3eb72c7922a,3a779539-8451-49d2-8419-d3eb72c7922a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3a779539-8451-49d2-8419-d3eb72c7922a/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-12-08,Periodic Transaction Report for 12/08/2025,2c4705cc-0f3e-4105-9093-f82fcec8bacd,2c4705cc-0f3e-4105-9093-f82fcec8bacd,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2c4705cc-0f3e-4105-9093-f82fcec8bacd/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2025-12-04,Periodic Transaction Report for 12/04/2025,b9164fd3-7f99-4060-8e86-7ad89350cd03,b9164fd3-7f99-4060-8e86-7ad89350cd03,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b9164fd3-7f99-4060-8e86-7ad89350cd03/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-12-04,Periodic Transaction Report for 12/04/2025,1f88d468-fa98-4064-bc40-05cc6f58b555,1f88d468-fa98-4064-bc40-05cc6f58b555,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1f88d468-fa98-4064-bc40-05cc6f58b555/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2025-12-01,Periodic Transaction Report for 12/01/2025,00818cb5-a732-46ec-82f8-38dd6247072a,00818cb5-a732-46ec-82f8-38dd6247072a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/00818cb5-a732-46ec-82f8-38dd6247072a/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-12-01,Periodic Transaction Report for 12/01/2025,19dc3e18-b10f-465d-8f37-117ab78a8d0b,19dc3e18-b10f-465d-8f37-117ab78a8d0b,paper_scan,https://efdsearch.senate.gov/search/view/paper/19dc3e18-b10f-465d-8f37-117ab78a8d0b/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-11-27,Periodic Transaction Report for 11/27/2025,5d118fc0-14f4-426a-8d38-05056392b4d8,5d118fc0-14f4-426a-8d38-05056392b4d8,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5d118fc0-14f4-426a-8d38-05056392b4d8/
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2025-11-26,Periodic Transaction Report for 11/26/2025,82093483-e915-4a5d-bb4b-e40431d79f99,82093483-e915-4a5d-bb4b-e40431d79f99,electronic_html,https://efdsearch.senate.gov/search/view/ptr/82093483-e915-4a5d-bb4b-e40431d79f99/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2025-11-24,Periodic Transaction Report for 11/24/2025,18a1aea6-282e-4152-b3dd-d773e0302c7e,18a1aea6-282e-4152-b3dd-d773e0302c7e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/18a1aea6-282e-4152-b3dd-d773e0302c7e/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-11-17,Periodic Transaction Report for 11/17/2025,e63995b3-352b-4cf8-ac61-ae05cfa7553b,e63995b3-352b-4cf8-ac61-ae05cfa7553b,paper_scan,https://efdsearch.senate.gov/search/view/paper/e63995b3-352b-4cf8-ac61-ae05cfa7553b/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2025-11-15,Periodic Transaction Report for 11/15/2025,c20df8d3-0160-4a0c-a515-a7b1d2956f87,c20df8d3-0160-4a0c-a515-a7b1d2956f87,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-11-15,Periodic Transaction Report for 11/15/2025,6be39035-04e2-432c-8fcb-0b4866041d11,6be39035-04e2-432c-8fcb-0b4866041d11,electronic_html,https://efdsearch.senate.gov/search/view/ptr/6be39035-04e2-432c-8fcb-0b4866041d11/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-11-15,Periodic Transaction Report for 11/15/2025,97a4172e-e2d9-4dea-9014-d8aa2134d628,97a4172e-e2d9-4dea-9014-d8aa2134d628,electronic_html,https://efdsearch.senate.gov/search/view/ptr/97a4172e-e2d9-4dea-9014-d8aa2134d628/
Rafael E,Cruz,Rafael E Cruz,"Cruz, Ted (Senator)",2025-11-12,Periodic Transaction Report for 11/12/2025,4290febc-6042-4538-a193-08a9f941647c,4290febc-6042-4538-a193-08a9f941647c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/4290febc-6042-4538-a193-08a9f941647c/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-11-07,Periodic Transaction Report for 11/07/2025,b930d1b3-c58c-4b98-b28f-fc95c4a03bba,b930d1b3-c58c-4b98-b28f-fc95c4a03bba,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b930d1b3-c58c-4b98-b28f-fc95c4a03bba/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-11-04,Periodic Transaction Report for 11/04/2025,defd46d8-f9db-46d6-96f9-77bebce203b6,defd46d8-f9db-46d6-96f9-77bebce203b6,electronic_html,https://efdsearch.senate.gov/search/view/ptr/defd46d8-f9db-46d6-96f9-77bebce203b6/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2025-11-03,Periodic Transaction Report for 11/03/2025,51a44263-fbff-415d-81fb-abf32d197db9,51a44263-fbff-415d-81fb-abf32d197db9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/51a44263-fbff-415d-81fb-abf32d197db9/
Bernie,Moreno,Bernie Moreno,"Moreno, Bernardo (Senator)",2025-11-03,Periodic Transaction Report for 11/03/2025,42ed7699-61fc-4a73-813d-4ae47af91e61,42ed7699-61fc-4a73-813d-4ae47af91e61,electronic_html,https://efdsearch.senate.gov/search/view/ptr/42ed7699-61fc-4a73-813d-4ae47af91e61/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-10-30,Periodic Transaction Report for 10/30/2025,c6456d94-2e65-4740-87e8-15f307c7e596,c6456d94-2e65-4740-87e8-15f307c7e596,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c6456d94-2e65-4740-87e8-15f307c7e596/
Jerry,"Moran,","Jerry Moran,","Moran, Jerry (Senator)",2025-10-27,Periodic Transaction Report for 10/27/2025,b83b6502-520b-4403-9777-60f6c2d93bc1,b83b6502-520b-4403-9777-60f6c2d93bc1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b83b6502-520b-4403-9777-60f6c2d93bc1/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-10-24,Periodic Transaction Report for 10/24/2025,4728c5fd-8bbd-43f7-a028-d17cfb8008dc,4728c5fd-8bbd-43f7-a028-d17cfb8008dc,paper_scan,https://efdsearch.senate.gov/search/view/paper/4728c5fd-8bbd-43f7-a028-d17cfb8008dc/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2025-10-11,Periodic Transaction Report for 10/12/2025,f29e80d0-cff1-4a0b-a856-635fb71b816a,f29e80d0-cff1-4a0b-a856-635fb71b816a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f29e80d0-cff1-4a0b-a856-635fb71b816a/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-10-10,Periodic Transaction Report for 10/10/2025,70ec8a67-0057-40d2-b123-524323ae3c34,70ec8a67-0057-40d2-b123-524323ae3c34,electronic_html,https://efdsearch.senate.gov/search/view/ptr/70ec8a67-0057-40d2-b123-524323ae3c34/
James Conley,"Justice, II","James Conley Justice, II","Justice II,  James Conley (Senator)",2025-10-10,Periodic Transaction Report for 10/10/2025,8ee74188-75a9-4289-b6bd-5ccb94fd6b18,8ee74188-75a9-4289-b6bd-5ccb94fd6b18,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8ee74188-75a9-4289-b6bd-5ccb94fd6b18/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-10-10,Periodic Transaction Report for 10/10/2025,f87f8a40-efa5-43df-ad71-56327f5a18ce,f87f8a40-efa5-43df-ad71-56327f5a18ce,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f87f8a40-efa5-43df-ad71-56327f5a18ce/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-10-10,Periodic Transaction Report for 10/10/2025,c8fa5a56-c0db-4cf4-8370-c81d858f9ca9,c8fa5a56-c0db-4cf4-8370-c81d858f9ca9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c8fa5a56-c0db-4cf4-8370-c81d858f9ca9/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-10-07,Periodic Transaction Report for 10/07/2025,638bfeba-3c29-426a-94f5-a962bf58ee8a,638bfeba-3c29-426a-94f5-a962bf58ee8a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/638bfeba-3c29-426a-94f5-a962bf58ee8a/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2025-10-06,Periodic Transaction Report for 10/06/2025,8a808088-5410-434a-a082-cf86637ba3d7,8a808088-5410-434a-a082-cf86637ba3d7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8a808088-5410-434a-a082-cf86637ba3d7/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-10-05,Periodic Transaction Report for 10/05/2025,8bf1954e-5a3d-4258-a57d-cdc73c0ff1f4,8bf1954e-5a3d-4258-a57d-cdc73c0ff1f4,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8bf1954e-5a3d-4258-a57d-cdc73c0ff1f4/
